Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
371211,B001A5RSBS,AJC6SE7UGOLBA,Redfox004,0,0,1,1326931200,DON'T BUY THESE TEETH CRACKERS,I recently purchased this product from a local Hyvee.  They are the absolute WORST wasabi peas I have ever had!.  Not only do they lack the nice green color of others I have had (they are a dull brownish color) they are so hard.  The majority of them were like chewing on rocks.  I had to throw over half the bag away.  I tried them twice thinking I just had a bad scoop.  I'm pretty sure I just cracked a tooth.  I am going to write this company about this horrible horrible product that will now cost me $$$$ in dental repairs.,negative
149196,B000J423MK,A22VJUGA6PYOCN,Perry Y,1,1,5,1319241600,cheaper at Walmart,"I stopped buying fresh milk from the grocery store, this taste 10 times better but you have to get it at the mexican food aisle. I drink it hot or cold, even made my coffee taste better.",positive
73867,B001E5E3IA,A1JURFCT9KM3M5,"Missy H. ""Momma to 3 boys""",2,2,5,1204243200,"Sweet, Safe and Organic!","If you've come across this product, it's probably because you're looking for a calorie-free sugar alternative.<br /><br />Organic Zero is a WONDERFUL safe alternative; unlike a certain chemical sweetener that claims it taste like sugar because it's made from sugar that has many harmful effects on your health.<br /><br />Unless you taste Organic Zero right out of the bag, you really can't tell that you're not using regular white sugar.<br /><br />Guilt-free sugary treats! YUM YUM!",positive
182749,B0047ZEXM0,A2L1YFHYM7EP6R,Michelle,0,0,5,1347753600,Great for bad knees!,My little toy poodle takes a 1/2 of one every day.  They really help with her bad knees.  Hopefully they will work for a long time.  Otherwise she will have to take prescription medication or have surgery.,positive
421373,B000FOIYSG,A1T572IQYB5L00,gordoagt,1,1,5,1283644800,excellent buy,"excellent product just as seller described , recieved on time. would definelty buy again from this seller.",positive
340944,B000UJTZ8O,A15N6S5GN8NHM7,L. Paul Joseph,0,0,1,1340755200,A trap that isn't as smart as a mole.,"I purchased this trap based on it's mid-evil appearence, thinking to myself that the design is simple and makes perfect sense. However, after following the instructions on the box; this trap hasn't killed one mole.<br /><br />The mole(s) continue to borrow through their tunnels tripping the trap. I then use a spade shovel to dig up under the trap just in case the mole isn't dead and just impaled.....BUT NOTHING!<br />I'm actually causing more damage to my yard than the mole is from all the false/missed trips.....I would not recommend this trap and I'm here to purchase a new one.",negative
516648,B000H1217M,A3BBRZ72EIV1S5,true pet lover,1,1,5,1153440000,Great Treat for small Dogs!,"My neighbor gave me a sample from a local Pet shop, & My little 9lb, Finicky,  Shih-Tzi, Loved them! They are perfect for small, petite, dogs! They are moist and easy for her to chew! She loves the Chicken Flavor! Amazon Prices are the best,They are double this price on line from the company!<br /><br />Try them..your little one will thank you!<br /><br />Julie<br /><br />Spring Lake,NJ",positive
107629,B007TJGY4Q,A1EPAEMY4QG0ZB,"Nightengale ""Florence""",0,0,5,1236384000,Coffee People... Black Tiger,I have found my nitch with this coffee...It is really bold and delicious...If you are looking for a good wake-up coffee this is for you...<br />I really like this one a lot!,positive
506662,B000VK6TGI,AQVB6GHDASQT4,C. Gibbons,0,0,1,1334188800,All flavors repeatedly make my dog terribly sick,"At first, I thought my toy schnauzer had gotten into something that made her very sick but I took her off the Newman's Own anyway just to be safe (a decision made by my vet and I after I took her into the ER that night). I decided to try again a few days ago because it appears to be an excellent food (ingredient-wise) and we hadn't pinpointed the specific problem but, yet again, it wasn't even an hour before she was horribly sick and the effects of one feeding have lasted for days (Thank God I have medication left over from our last trip! I'm trying to avoid another vet visit but we're not in the clear yet). Even the stray cats on the block won't touch it and they pretty much eat anything. Definitely won't be trying it again.",negative
117186,B002AU4V94,A2PI8R0C9S3HN,Cammie Bundy,0,0,4,1330992000,Yummy! Crunchy sweet and 8 boxes almost gone already!,"I bought Lucy's cookies because I saw them on Dr. Oz as a guilt free cookie.  I bought the oatmeal and I love them.  I am on Weight Watchers and I calculated them at 1 point plus each!  Wow! A 1 point COOKIE!  Needless to say I am eating them--- but I am eating cookies and losing weight!!!  My husband is not on Weight Watchers and loves them too!  I want to try the other flavors so I will order them, but I will definitely re-order the oatmeal this week!",positive
325824,B006WLNUWG,A2QHAEEBX5SNIK,"Mike ""Mike""",0,0,5,1283299200,Unbelievable,"This was my favorite cereal when I was a kid. I figured GM had stopped making it since I cannot find it in any grocer of late, but Amazon to the rescue. Stays fresh too.",positive
6537,B00008O36H,AOBBN2Y5RSGBQ,"Cristen N. Sanders ""CNS""",0,1,2,1273968000,"Dog loves it, but it doesn't love him","I started giving my dog this a couple of weeks ago. He really loved a different Beneful and so I gave this one a try. He LOVES it and is excited when its time to eat. (He would barely touch Purina Little Bites) I took him out of state to my mom's place and he pooped in the house 3 times! I took the blame for not paying enough attention to him. However, since we've come back home he's pooped in my apt 3 times! (in 1 week) He NEVER does that. I thought that maybe he was being spiteful, but I really think he just can't help it. The food is one hell of a laxative if thats what you're looking for. I'm glad I only bought the small bag because I WILL NOT be giving this one another try. It only gets 2 stars because he likes it and because I'm sure he would lose weight if he keeps pooping this much. TERRIBLE.",negative
250308,B001NXHY8Y,A2A3WNTDHNCPPI,"Nicole P. Moreno ""Auntie &#34;Macole&#34;""",0,0,5,1274227200,Go Greens!,"As a Aunt, I try to give my niece and nephews organic and healthy foods as much as possible. I love this because they are getting their veggie intake. I take them with me while I'm on the go and running errands with them.<br /><br />The container is BPA free and made from  recycle materials. This product is truly a ""green"" product.",positive
432738,B003VMW2G4,A31K9JHFLXICTX,Mom to one,2,2,2,1299456000,Cherries? Where?,"I really like Jello Cherry Cheesecake and in the past it went from overflowing with cherries, to having just enough to cover the top, but they must have recently reformulated because there are now so few cherries. You can barely call this cherry cheesecake. It might be called ""cheesecake with a little bit of red colored topping and a few cherries"" I cut it into 8 slices and each slice had no more than 4 small cherries per slice. It didn't even look presentable. If you are planning to buy this make sure you spend a few dollars on extra cherry pie topping.",negative
282337,B002GPNT5U,ARQ8GI4Y1HSFT,TopChuck,0,0,2,1318636800,INGREDIENTS ARE MERELY AN APPROXIMATION!!!,"Even though Amazon warns that ingredients should be confirmed at the manufacturer's website, don't count on accuracy there.<br /><br />The product I received contained Soy, which sometimes results in a serious allergic reaction for me.<br /><br />This wasn't listed as an ingredient at the website, nor was Carrageenan, which some might find undesirable in their food.<br /><br />Unless you don't care about ingredients that you can't confirm, before purchasing, TAKE A PASS ON THIS PRODUCT!!<br /><br />As an aside, Amazon was completely sympathetic and helpful in refunding my full purchase.<br /><br />One can only hope that Amazon will take steps to tighten up the process, so that mail order consumers will be able to determine what they are buying, before they press the purchase button.",negative
226598,B000FFLTEG,A1LEW4AOCFJLDO,Calvin Clift,1,1,4,1252800000,a good quick lunch,"I take this to work and just add hot water, thereby making a quick light lunch.",positive
444339,B001ET63LG,A17JI5NKVSPA7F,Pompadour,1,1,5,1314489600,Roasted Chestnuts,These French roasted chestnuts are absolutely delicious.  I am reordering them.  Just heat them up and eat them.  People have been eating chestnuts for thousands of years.  They are good cooked with other things also.,positive
46004,B0017SWML4,A65DFK1MSAFGA,ChrissyLovesSnacks,2,3,1,1329436800,I had high hopes--so disappointed,"So...the peanut butter chips are small flakes and virtually non-existent. If you didn't read the wrapper you wouldn't know it was peanut butter flavored AT ALL.<br /><br />The texture and size are both EXCELLENT but there is an after taste of chemically, diet food.<br /><br />I would recommend the pb vitamuffins/vitatops over this any day. Plus this is 1.5oz and the vitamuffins are a full 2oz...so bigger, better, and comparable in price.<br /><br />If you are a committed vitamuffin lover don't even think about branching out...not worth your money.",negative
124695,B000YP7MXO,A2L61Q9WOLR28X,"Nicholas Gomez ""www.bikervoodoo.com""",10,10,5,1230163200,Good stuff!,"Packed with fruits and some nuts. Tasty without being too sugary. The sugar content is just right. There aren't too many nuts. Better than Big Sister fruit cakes, IMHO.",positive
454630,B0009F3SC8,AFB2Z4GPLOSEK,B. Boehler,0,0,5,1294876800,Everyone Has Different Tastes,"After reading some of the recent bad reviews, I had to throw my opinion in here.  And no, I'm not an employee of Yogi as one reviewer suggested, just a normal everyday tea drinker (4-7 cups per day).<br /><br />Yogi Super Antioxidant has become my first cup of tea every morning, and I love the taste, it is very well-balanced.  If someone is used to drinking milder regular store brands like Lipton, Bigelow, Tazo, Twinings, etc, I can't imagine there are too many teas made by Yogi, Stash, Organic India, Guayaki...that you would like.  Everyone has different tastes, and not all teas will be appealing to everyone. Most of my family can't stand Yogi Teas, but drink Lipton every day.<br /><br />It is possible some people got a bad box of tea, this has happened to me before.  And trust me, you know when you get a bad box, you think someone put powdered alum in your tea bag!",positive
418146,B002FIWHBU,A1XKD8WRDB8Y3O,kare and compassion,1,2,1,1312934400,Not Impressed,"I would have to agree wholeheartedly with the other one star reviews. This tiny little packet was way over priced and the vendor charged way too much for shipping. They charged $5.98 for shipping an item that they probably could have sent with a single first class postage stamp affixed.<br /><br />I agree with those individuals who said these tablets taste funny and are definitely not sweet.  After dissolving the tablet, the quarter slice of lemon that I bit into was only slightly sweet... MY son said it tasted like lemonade. It did sort of taste like lemonade - more sour than sweet.  After that the effect pretty much was unnoticeable. I tried it again tonight with some raspberries and sour cherries. I tasted no difference, other than that of the strange lingering after-taste that the tablet leaves behind.<br /><br />Another person mentioned having tasted tea after dissolving a tablet on the tongue. Like that person, I did notice a difference but did not really care for the taste. More like an artificial sweetener than like sugar. My son and I were very disappointed with this purchase.<br /><br />[...]",negative
54899,B001GIGN38,A2Z7QQCRYQ2CAZ,M Foresman,0,0,5,1254009600,Simply Amazing,"There are many cookies from the WOW line of baked goods, but this one is my favorite. I make really good snickerdoodles with wheat, but I am supposed to be wheat-free. When I found these I thought I was in heaven! The texture is perfect and that I-must-have-more taste of really great snickerdoodles is there. This cookie and their brownie are my favorites!",positive
195077,B002ANE0BA,A1XZH3UPQGH6Q1,AnimalRescuer,0,0,5,1349136000,Dogs Love It!,"This is a great, grain-free canned dog food.  I have two small dogs who love<br />to eat and was trying to get their weight under control.  They've made big<br />improvements with this in their diet, plus the dry food made by Wellness.<br />The cans show up without any major dents, and the food itself actually<br />smells relatively appetizing (for dog food).  Good for picky eaters, as well.",positive
485606,B001RVFERK,A8D0C9SK4ZXTQ,"Emile Von Smith ""Deal finder""",0,0,5,1283212800,YUM!,"No, these do not taste exactly like potato chips, they taste kind of like diet-food.  But not in a bad way.  They are by far the BEST alternative to potato chips.  Waaayyy better than those ""baked"" potato chips.",positive
536875,B0081XIAUK,A25LIWYSH8WYTJ,"Betsy B. Ballard ""STRAWBERRY BLONDIE""",0,1,5,1346976000,Paw Hide,Sent to our Arizona son on 9/7/2012....<br />he has not gotten it yet.  Will write a review later.  It looks like a fun hing for the pups.,positive
275783,B000EVLS2O,AB6WA9RQYI9Q2,"allwrappedup2000 ""allwrappedup2000""",1,1,2,1329868800,to many hulls for me,"Once I go through the tedium of removing the hulls, the cereal is good. I mix the puffed grains with rice yogurt. But I cannot tolerate eating it with the hulls included. I feel like I am eating my parakeets' leftovers. I probably will not purchase any more millet.",negative
374976,B000EN764G,A1JV956ACYNVZN,"S. Stewart ""loves to cook""",2,2,5,1173830400,fresh,"The kaffir lime leaves arrived very promptly and had been kept cool.<br /><br />They appear to be quite fresh.<br /><br />Have cooked with them, it was wonderful.<br /><br />Thanks",positive
468226,B000F6UOOQ,A1CXSJOEWMTA1Y,Judy,0,2,1,1245369600,Odd flavor,"I bought this tea because it was the only jasmine tea my local store carried.  I found the jasmine flavor odd, and when I looked at the Good Earth site, it failed to explain what the ""flavoring"" was.  I would not buy it again, and discarded it because the flavor is odd and artificial tasting.",negative
485,B000G6RYNE,A1AXXMJQ3NDIFK,Barbara A. Puckett,0,0,5,1214697600,Great chips!,For some reason Amazon would not ship these to Alaska!..so I sent them to my grandchildren who got to enjoy them.  They are very good chips! Amazon should rethink the shipping to Alaska thing.  I would order groceries online.,positive
213673,B000MP53G4,A23TUWCR6XESNG,el fox,2,4,1,1299369600,what a disappointment!!,"yes it is tea of some sort, who know what sort of tea, but numbness??? where??? I made a pot with 8 teabags, very strong, thinking to approach with caution, well after the whole pot of tea, nothing stimulating, nothing numbing in the least,(if you want numbing try kava kava tincture) no nothing!!! I am very sensitive to stimulants and this does not have any of that sort of effect, really a drag, don't know what they sold me, but not the real thing, I have been to Peru, I know what the effects  are suppose to be, what a let down....",negative
369676,B000LKWXT0,A2HJNYVZB0SFU7,Mary Fisher,3,4,5,1235606400,Found Them!  The best cookies!,"These cookies are great. Far better than Newman's.  My husband loves these cookies, and they have been slowly disappearing from grocery shelfs.  Actually, they HAVE disappeared.  Now...yippee!<br /> I bought the '6 pack' for my husband for Christmas, and he had tears in his eyes...I'd been searching for them since I found a cache while on vacation last summer (when we went back for a fall visit, the store no longer carried them!). Worth the price.  He's stretched 4 packs for 2 months...I want to be sure to get them while they are still available HERE!  THE FREE SHIPPING makes buying here much cheaper than buying from the 'factory' website...same price, but expensive shipping.",positive
329433,B002QWHJOU,A2L28WZD5RW60T,"Harry G. Kohler ""MathGuy""",1,1,5,1264809600,Greenies,"Perform as promised.  No problems with ""blobs"" since my dog chews 'em up real well.",positive
66212,B00318FQUC,A1SCHZLC8MIHB,Madison C.,1,1,5,1302134400,Best Crystal light flavor!,"Natural Raspberry Peach with Fiber is the best Crystal Light flavor ever! It's not too strong and has just the amount of flavor! Plus, the fiber helps fill you up! I hope they keep this flavor forever!!!",positive
272263,B004AQSHMI,A1RM7N8U3122QL,lotsacaps,0,0,4,1302220800,hot stuff,"it sure is hot straight from the bottle.stuck a toothpick in it to taste and so i knew how hot it actually is.the tip of my tongue was numb and my lips turned red.it lasted a few minutes and that was about the size of a pinhead of sauce on the toothpick.once i added it to my bbq sauce,about a 1/2 gal used 1/2 of the bottle it was still very hot there were other ingredients i added to make it hotter.",positive
438747,B005HGAV8I,A21Y9NTQPU6G6U,andrea,0,0,4,1296172800,"Great variety, but glad""Gift Pack"" was not actually a gift","I'm very happy with the variety of coffee in this pack and all of the cups arrived intact without damage, but like several other reviewers I was surprised to find that the actual ""gift pack"" presentation did not resemble the picture at all - product was loose in a smaller cardboard shipping box inside of a larger cardboard shipping box.  Not a big deal since I bought this package for myself, but I would've been disappointed if I was planning to give it as a gift.<br /><br />I did recieve the print in a cardboard tube, but the edges of the print were completely wrinkled and even torn in spots from where the tube was bent shut at the ends.  I didn't buy this product for the print so I don't really care, but thought it was worth mentioning in case anyone wants to collect the prints that come with this coffee.",positive
239011,B002C4QLGE,A1MBLHA1829NKR,"Joseph M. Chancellor ""TowerForChrist""",0,0,5,1325721600,Good to the last drop,This is a great coffee that we love to have around the house. If you like a great full bodied dark roast coffee at a reasonable price this is for you.,positive
348947,B000FMZO90,A3L6CKDK9Y5VUF,N. K. Westphale,0,1,4,1246492800,Snapea are not snappy but good enough,"The crips are just that, pea shaped crispy snacks. They are good but, don't taste like peas or pea pods and they are loaded with fat. My guests liked them; I put them out instead of potato chips and they are a nice alternative. Like I said, pretty good but, I was a little disappointed in the calorie count and the flavor; not quite as healthy as they were touted to be.",positive
101939,B0031UBXDE,A2YLRKBQ7VZ6N,C. Brown,6,18,1,1284768000,DO THE MATH: $5.70 each!!! Can YOU afford this?,"Be sure you understand they are asking you to give them about $40 for only **7** squeezies. That makes them nearly $6 each!!!! For fruit sauce??? There are SEVERAL other brands which offer the same thing--pureed fruits and vegetables in soft squeezy packages that can be sucked out by toddlers in carseats--and they are selling for around $35 for ***24***packages of squeezies. See that difference? The stuff tastes just as good, I've tried them. In fact, the broccoli one of Ella's is disgusting, in my opinion. I like the brand that starts with a ""P"", second word Organics. Not the bunny. These get one star for pricing. The star is given because the product is nice, but 4 stars are taken away because of the complete highway robbery of offering these in a pack of only 7 for $39.95. Don't encourage them.",negative
47487,B00317ERXA,A27YFR93RL3U08,Mike A. Quinn,0,0,2,1312675200,Cheesecake middles.,"I didn't order from amazon, so I have no review about the seller.<br /><br />These cookies are good but they do NOT taste anything like cheesecake, the middle tastes like vanilla cake frosting.  I love cheesecake, but I am not a huge fan of cake frosting.",negative
121981,B003M63C0E,A1YY8E73IHAK6,Cheryl M. Waugh,8,12,1,1284854400,Changed the ingredients to now include meat products! ZERO STARS,"We discovered in puppyhood that our boxer was allergic to chicken, beef and pork and had to be restricted to a fish- and vegetable-based diet. He has been on the veterinarian-recommended Eagle Pack anchovy, etc. fish-only dry food for eight years... his entire life, and with fabulous results. We noticed recently that his allergies were acting up. I just sat down to order another 30-lb. bag and while price-comparing, the ingredients list caught my eye: They now include chicken and pork products! How can you advertise that this food is good for dogs with allergies and digestive issues when you start including the very ingredients to the food we owners turn to in order to AVOID the allergic reactions and digestive issues? I gladly paid top-dollar for this food, even when the price increased during the recalls of other brands over the past few years (NOTE: This brand was unaffected), because I was glad and thankful to be secure in my knowledge that I was protecting my dog's well-being with a trusted company who seemed dedicated to serving this smaller market for special-needs food. I suspect Eagle Pack is trying to cut costs by decreasing the amount of fish-based ingredients and substituting the less-costly poultry and pork. I can no longer trust this company since they have clearly put canine health far behind their bottom line. I also suspect their corporate attorney approved the change due to some loophole(s) in truth-in-advertising laws. Did they think consumers such as myself would not notice?? We pay top-dollar for this type of food because we need it! Heaven forbid a beloved pet has a severe reaction or dies as a result of this. How long have I and other owners been putting our dogs' health at risk?? I just hope I can find another fish-based dry food without poultry, pork or beef products. There are so few, this is another reason I am baffled... Eagle Pack had this market cornered because their fish-only version was superb.",negative
366177,B001D9JC0G,A30E7VN59NDR0I,Matthew Bowen,1,2,1,1229558400,Beware the new formula!!!!,"I have been an avid Canidae supporter for about a year and a half.  My breeder recommended it and I was VERY impressed with how my dog responded.  However, a few months back they changed their formula, (they also lessened the bags from 40 to 35lbs AND raised the price!!!!) and it is terrible!!!!  I went through 2 bags and couldn't understand why my dog was consistently producing loose stools, when she never had before.  Randomly, I found 1 bag of the old formula left at my local dealer so I bought it.  Immediately her stools firmed up.  Now I am again on a bag of the new formula, and again my dog is sick.  I am done, I will no longer support Canidae.  Do not buy it!  Do your research, at this kind of money there are A LOT of better dog foods out there.",negative
505620,B004749GLE,A1FEK8EAC9486D,coffeelover2,0,0,1,1317513600,Cheap taste. Yuck!,Very bitter and cheap taste. Had not previously tried before. Very disappointed. Definitely would not recommend and won't buy again.,negative
324760,B0029JDTO4,A1SO1PGDNVMLXC,kalyson,39,41,1,1264377600,Poor customer service,"I ordered both xylitol and erythritol products from this company and found some of them had a very, very strange, foul smell.  Kinda like mothballs.  They get some of their products made in China (the erythritol, apparently), so I called the company with my concerns, worried about possible contamination.  I waited politely while the receptionist asked the CEO if I could have a refund just for the strange smelling items (even though it is listed on the web site as refundable).  She came back and said, yeah, they'd take it back this once, but they would never accept another order from me again.  Next she started to chastise me for ordering more than one of the same thing since I'd never ordered from them before.  (Note:  I only wanted a refund for the unopened bags of the item in question.  I did not ask to return anything else in the order.)<br /><br />I explained that I had ordered it before from another company, but she interrupted me to say that I should test one item from each new company before assuming the items are the same.  Well, in chemistry class we've learned that pure chemical substances should be the same, and it says as much on their own web site.  While I was pointing this out, she hung up on me.<br /><br />I had ordered a wide variety of this companies products - xylitol, erythritol, candies, gums, etc.  Some were ok, but the ones that had the bad smell had me worried.  I was very surprised when they did not want to stand behind their product guarantee and told me not to order again when I was only returning the items that seemed to be defective.<br /><br />NOW foods offers the same items that I have ordered and they smell and taste just as sweet as sugar.  They are also available here on Amazon.com.<br />Try them instead -- I am sticking with them from now on.<br /><br />---------------------------------<br />-I ordered a wide variety of things, including this item:  erythritol, xylitol, gum, candy, etc.  It included this item and a lot of other things.<br />-I asked only for money back on items I tried that were suspect as being defective, and then only for the items I had not opened.<br />-I asked the manufacturer if the items were safe to consume, given the very odd odor some of them emitted.<br />-My review concerns primarily the customer service problems I had, as well as the concern with the origin of their products I had ordered in general.<br /><br />Personally I think it is odd that when I called to return a small part of a rather large order that the customer service rep did not want to honor the guaranteed refund posted on the web site.  She literally chastised me for asking to return the items since I had ordered several of the same thing.  How was I to know the substance would smell so badly?  She said I should have just ordered one.  What difference does it make since I had only opened one?  The others were perfectly sealed.  She said she would take them back after much ado, and then said they would never accept another order from me.  (Like I would anyway after that).<br /><br />I stand by my post.  If you have had a good encounter with their customer service, I am happy for you.  That was not my experience.  They should not post a guaranteed refund when they don't mean it.",negative
146584,B000EH2VUQ,A30MSK9BNFZEOQ,Belinda Blosser,0,0,5,1294617600,Love this rice!!,"I just love this rice, so much healthier and tastier than plain rice.  The texture is chewy and the flavor is nutty.  I have this rice at least once a week and always make enough so that there will be leftovers.  Reheats well for a snack or lunch the next day.  I add in cut up meat and/or veggies for variety.",positive
199676,B001D0KG5K,AFS3CAFWPX8IU,RxHerdFan,0,0,2,1284681600,Pumpkin...not so much.,"If you're looking for something where you can actually taste the pumpkin, don't buy this product.  Don't get me wrong, it's still a good cup of coffee, but I truly can't taste any pumpkin in it.  Hopefully Gloria Jean will make a pumpkin coffee again this year...it was much better.",negative
382132,B000EVIDVI,A2CCFQWIPIWF8L,Ann GF,20,20,5,1168300800,Flaky pie crust,"Learning to bake without gluten is a new process for me. I thought that working with the dough seemed more like making a cookie dough than rolling out a pie crust. Without gluten it lacks the elasticity that I am used to. Once I got the knack of working with the dough and doing some patching I was very pleased with the results. The flavor and appearance of the pie were not distinguishable from a crust made with wheat flour. In fact, the crust was flaky and even better than many pie crusts that I have eaten.",positive
434808,B000A0YHO0,ALMVAJZ069QCM,R. Tappe,5,7,1,1220659200,Der off repellent,"Deer Off deer, rabbit and squirrel repellent may actually repel deer if you can get the repellent on the plants. I carefully followed the dilution instructions, poured the mixture into a sprayer, and started to use it. Within a few minutes the sprayer was clogged. I ended up putting the mixture into a sprinkling can and sprinkling it on the plants -- a very inefficient way to use it. I tried to clean the sprayer and finally had to throw it away. It was a sprayer I had used successfully with other sprays. I would not buy this product again.",negative
407287,B001NXOCRA,A1YO4GCAYO8DZP,Misslindy,0,0,5,1307750400,Good Things,"This product is better that anything I have ever used, yet it is not advertised as much, it is a wonder in a bottle, my family is very happy I bought it. I can't seem to find it in my local supermarket.",positive
521276,B000E283KS,A2LJYHQ99W27J9,Shopfun5,1,1,5,1233360000,The Search is Over,I thought my favorite Poptarts were discontinued and gone forever until I recently saw them in a grocery store in town.  Apparently it was a one time deal because after that they were gone again.  I was surfing the net and googled it and up it popped.  Ordered a case to be delivered every 6 months which is perfect because I am the only one who eats them and the expiration date on the box indicates they will be good even after the next shipment is due.  The case came shipped in another box with protective packaging to limit any cracking of the tarts.  I am thrilled to have this slice of my childhood again.,positive
314236,B001LV6I8K,A19ZIUA4UFXSLH,J. Oelke,9,9,5,1308268800,Prevented hip Surgery,I have been using this product for over a year. I was scheduled for hip replacement surgery. I use 2 tsp of the Geletin in a hot drink twice per day plus Osteo Bi Flex. My pain is gone and so glad I did not need the hip replacement with all the problems with the replacement. I felt it was worth a try. This helps all joints. I think I will take it forever.,positive
99592,B0014A1BWQ,A274C6OVKZ641J,jeffwade10,0,2,1,1314576000,just terrible,Way too salty has an orange hue taste that is discussting bought obviously on the good reviews worst seasoning product i ever tried avoid this.,negative
528170,B003DVTAN6,A32CLVMR910PFX,"Deb G. ""Bunno""",1,1,5,1289952000,PRO - PROBIOTIC SWEETENER,"Nevella is an outstanding product. This is a Probiotic product that actually works to assure a balanced digestive system and regularity. I've been using Nevella for about six months and am amazed. I no longer take an individual probiotic in pill form. My local grocery store only carried it for a short time but as always, I can count on Amazon to deliver.",positive
217125,B000ESLJ6C,A57TCJDAA7JYV,"Jay And Margaret Kendall ""Maggiemae""",0,1,5,1231632000,really enjoying Pero,I bought Pero hot drink mix not knowing if I would enjoy it or not.  But to my surprise I really enjoy it.  I am also very pleased with how prompt I received my order.  Thank you for such great service,positive
211994,B000CNB4LE,A33SZ61R8QQD2,Quahogian,0,0,5,1307750400,this is for real,"Literally last night only I have tasted this decadent drink. With every sip I could not believe how good it felt. I am so impressed that I have subscribed for Amazon's monthly delivery of a case and I do not do subscription stuff. So if you love dark chocolate, coconut milk and keeping it healthy, you gotta try this.",positive
356798,B0013M5EM8,A2429S36KTVTB0,tsullberg,2,6,2,1286928000,Taste seems artificial,"I was disappointed with the product for two reasons the saltiness doesn't come thru the way it should and the Truffle flavor comes off as artificial in smell and taste. I will not buy again, I would rather make the 60 mile drive to buy the brand I purchased the first time that made me fall in love with Truffle Salt.",negative
509775,B000KEPBGO,A2Q0U1URKDYRR3,Old Book Reader,35,36,5,1242604800,Excellent morning wake-up,"Been eating this cereal for about a year now. For a couple of years I had been eating a brand that's sold in our area, but it was not organic. Once I saw this on amazon I had to try it. I eat it five to six mornings a week. I substitute once or twice a week with organic eggs, cheese & vege's. When I eat this cereal I mix it with organic frozen blueberries & a banana. What a way to start the day. My blood work at my last yearly physical was excellent, and my doctor let me know. I'm 52 years old and abused my body for 25 years with drugs and alcohol. I now live a clean life, spirit, mind, & body and this product fits right in. Have plans to try a few more of Bob's products in the future.",positive
380649,B00014DXCC,AFHUP90KARX08,debshusband,0,0,4,1347494400,Great product.,"this is a great product,it helps to relieve my bloating.I will order it again.Thank you.its better then anything else i have tryed",positive
547675,B006HYLW32,A1AB6ZIKH3GRN6,merandrachsmom,0,0,5,1283212800,Low Fat??,These are really good and they don't taste like diet food at all!  My kids love them in their lunchbox.,positive
210617,B000CQG8M6,A4CD2LFRNXYIY,Julia,0,0,5,1293580800,Delicious!!,"I used to buy this tea at a local store, but then sadly it was discontinued.  I looked for it everywhere and could only find it online.  I absolutely love this tea.  It tastes like vanilla, almond, and cinnamon all swirled together.  And during the holidays it tastes great with egg nog!",positive
279930,B004HEJDZS,A2QBP0SWNTC57B,Key_Doe,3,3,5,1333497600,"Sooo good! Great for salads, pitas, fajitas...","Yep. If you're vegan, vegetarian or just want to try some meatless chicken, this product will do just great. I bought this and found it to be a great alternative to buying the fake chicken for $4 a bag every week at the grocery store. For under $30, you get a huge bag of faux chicken. Big ol' bag.<br /><br />Although it it pre-seasoned, it's not too salty or spicy. I highly recommend juicing some lemon juice over it if you're frying or saut&eacute;ing it. Tangy delish. Use this in pitas, salads, tofu scrambles, fajitas, faux chicken salad or with peppers on a hot dog bun. Great buy for the holidays to feed the veggie masses. If you don't use the whole bag, it freezes well after you open it for up to 3 months.",positive
268718,B004SRFYMK,A3QG30LI3N9MZ6,Nandita Das,0,0,2,1324598400,"Product is ok as far as coconut water goes, but bottle designs suck!","Coconut water tastes ok as far as bottled coconut water goes. The real thing is what I have grown up on, so I have to settle. But I don't like this bottle, the packets should be better. When you open the wrapper, you have to be careful because there are plastic pieces as sharp as a knife still hanging around and you can cut your finger or lip on it...I have!",negative
26496,B0000TLEEW,A2W4QFEOJFMMKP,"Scott D. Long ""skati""",1,5,2,1152748800,problem with Amazon shipping,"I cannot rate the product because I did not open the jar.  My problem was with negotiating the Amazon purchase.  Although I tried to get it sent to another address along with several other items, it ended up coming to me instead.  The shipping is killer.  So I want to warn those out there to read the email Amazon sends you carefully, or the same thing may happen to you next time you ship something to an address other than your own.  Next time I will buy directly from the merchant instead of going through Amazon.  The shipping was killer.  The 2 stars are for Amazon's shipping pages.",negative
31923,B0062A87HA,A3737683PJEJ79,Steve Norris,0,0,2,1281916800,Damaged/Bent cans,"Ordered a 12 pack of 15 ounce cans of pumpkin.  Received the order and about 10 of the cans were dented or bent (some severely).  The cans were obviously not bent or damaged in shipping.  The cans were crated, wrapped in bubble wrap, and packed in an undamaged Amazon shipping box.  It was as if someone picked through the cans and packed dented and bent cans.  I considered returning the order but needed it right away.  I use the pumpkin to moisten dry food for my dog which eats special food for severe allergies.  The pumpkin was fine but the impression created by the vendor with the condition of the cans was not acceptable.  I do not intend to order from this vendor again.",negative
